game,winner,timeout,adjudicated_timeout,target_value_strength,steps,walls,invalid_moves,examples_generated,replay_size,policy_loss,value_loss,total_loss,best_value_loss,avg_root_max_visit_ratio,num_simulations,mcts_batch_size
2166,1,0,0,1.0,19,8,0,19,51559,1.635797,0.408774,2.044572,0.153257,0.759852,200,1
2167,2,0,0,1.0,18,7,0,18,51577,1.551866,0.363527,1.915393,0.153257,0.621161,200,1
2168,2,0,0,1.0,20,8,0,20,51597,1.564508,0.420109,1.984617,0.153257,0.670352,200,1
2169,2,0,0,1.0,16,6,0,16,51613,1.438671,0.38426,1.822931,0.153257,0.593593,200,1
2170,2,0,0,1.0,16,7,0,16,51629,1.391752,0.378966,1.770718,0.153257,0.617462,200,1
2171,2,0,0,1.0,32,8,0,32,51661,1.41557,0.383464,1.799034,0.153257,0.737123,200,1
2172,2,0,0,1.0,24,8,0,24,51685,1.640084,0.479524,2.119607,0.153257,0.625209,200,1
2173,2,0,0,1.0,20,8,0,20,51705,1.587871,0.496096,2.083967,0.153257,0.682161,200,1
2174,1,0,0,1.0,23,8,0,23,51728,1.667699,0.50336,2.171059,0.153257,0.609351,200,1
2175,1,0,0,1.0,23,8,0,23,51751,1.452535,0.379751,1.832286,0.153257,0.648241,200,1
2176,1,0,0,1.0,11,6,0,11,51762,1.498756,0.372875,1.871631,0.153257,0.669255,200,1
2177,2,0,0,1.0,22,8,0,22,51784,1.409872,0.419633,1.829505,0.153257,0.719963,200,1
2178,1,0,0,1.0,15,7,0,15,51799,1.400709,0.45717,1.857879,0.153257,0.655946,200,1
2179,2,0,0,1.0,24,8,0,24,51823,1.427685,0.399451,1.827137,0.153257,0.662898,200,1
2180,2,0,0,1.0,18,6,0,18,51841,1.519467,0.447033,1.966501,0.153257,0.538805,200,1
2181,1,0,0,1.0,19,8,0,19,51860,1.513201,0.42846,1.941661,0.153257,0.67707,200,1
2182,2,1,1,0.1,80,8,0,80,51940,1.430025,0.340947,1.770972,0.153257,0.851947,200,1
2183,1,0,0,1.0,11,6,0,11,51951,1.632607,0.435273,2.067879,0.153257,0.577433,200,1
2184,2,0,0,1.0,14,6,0,14,51965,1.424976,0.32477,1.749746,0.153257,0.612706,200,1
2185,2,0,0,1.0,18,8,0,18,51983,1.473075,0.466797,1.939872,0.153257,0.738414,200,1
2186,1,0,0,1.0,19,8,0,19,52002,1.629168,0.448723,2.077891,0.153257,0.672838,200,1
2187,2,0,0,1.0,26,8,0,26,52028,1.428593,0.51581,1.944403,0.153257,0.674913,200,1
2188,2,0,0,1.0,28,8,0,28,52056,1.718548,0.421762,2.140309,0.153257,0.7028,200,1
2189,2,0,0,1.0,14,6,0,14,52070,1.527403,0.431783,1.959186,0.153257,0.527279,200,1
2190,2,0,0,1.0,28,8,0,28,52098,1.591754,0.471287,2.06304,0.153257,0.681084,200,1
2191,1,0,0,1.0,19,8,0,19,52117,1.552877,0.463325,2.016201,0.153257,0.646919,200,1
2192,2,0,0,1.0,24,8,0,24,52141,1.504794,0.398392,1.903186,0.153257,0.747906,200,1
2193,1,0,0,1.0,33,7,0,33,52174,1.516656,0.40191,1.918566,0.153257,0.63743,200,1
2194,2,0,0,1.0,14,5,0,14,52188,1.699922,0.43718,2.137101,0.153257,0.586145,200,1
2195,1,0,0,1.0,19,7,0,19,52207,1.497617,0.458729,1.956346,0.153257,0.727321,200,1
2196,1,1,1,0.1,80,8,0,80,52287,1.521394,0.459525,1.98092,0.153257,0.739447,200,1
2197,1,0,0,1.0,27,8,0,27,52314,1.405555,0.378462,1.784017,0.153257,0.689373,200,1
2198,1,0,0,1.0,15,7,0,15,52329,1.495851,0.482596,1.978446,0.153257,0.639866,200,1
2199,2,0,0,1.0,8,2,0,8,52337,1.413175,0.430617,1.843792,0.153257,0.473618,200,1
2200,2,0,0,1.0,8,2,0,8,52345,1.472603,0.39687,1.869473,0.153257,0.596734,200,1
2201,1,0,0,1.0,7,2,0,7,52352,1.54887,0.441267,1.990138,0.153257,0.585068,200,1
2202,2,0,0,1.0,20,7,0,20,52372,1.557278,0.381181,1.938459,0.153257,0.611558,200,1
2203,2,0,0,1.0,40,8,0,40,52412,1.535486,0.485536,2.021021,0.153257,0.694347,200,1
2204,1,0,0,1.0,17,6,0,17,52429,1.543764,0.369947,1.913711,0.153257,0.577594,200,1
2205,2,0,0,1.0,26,8,0,26,52455,1.419848,0.471237,1.891085,0.153257,0.698492,200,1
2206,2,0,0,1.0,24,8,0,24,52479,1.547013,0.312883,1.859896,0.153257,0.696608,200,1
2207,2,0,0,1.0,20,7,0,20,52499,1.625777,0.514214,2.139991,0.153257,0.686181,200,1
2208,1,1,1,0.1,80,8,0,80,52579,1.524487,0.359545,1.884031,0.153257,0.812437,200,1
2209,2,0,0,1.0,26,8,0,26,52605,1.577639,0.368538,1.946177,0.153257,0.61809,200,1
2210,1,0,0,1.0,19,8,0,19,52624,1.439472,0.386555,1.826027,0.153257,0.618355,200,1
2211,2,0,0,1.0,18,6,0,18,52642,1.588494,0.39311,1.981604,0.153257,0.64852,200,1
2212,1,1,1,0.1,80,7,0,80,52722,1.5088,0.419247,1.928048,0.153257,0.742023,200,1
2213,2,0,0,1.0,10,5,0,10,52732,1.386229,0.484591,1.87082,0.153257,0.589447,200,1
2214,,1,0,0.1,80,6,0,80,52812,1.515117,0.307036,1.822153,0.153257,0.735302,200,1
2215,2,0,0,1.0,14,7,0,14,52826,1.345398,0.49386,1.839257,0.153257,0.587222,200,1
2216,1,0,0,1.0,13,6,0,13,52839,1.504215,0.416173,1.920388,0.153257,0.625048,200,1
2217,1,0,0,1.0,17,7,0,17,52856,1.481125,0.493813,1.974938,0.153257,0.645581,200,1
2218,2,0,0,1.0,30,7,0,30,52886,1.602255,0.337555,1.93981,0.153257,0.759129,200,1
2219,1,0,0,1.0,17,7,0,17,52903,1.437769,0.437647,1.875416,0.153257,0.69731,200,1
2220,1,0,0,1.0,19,8,0,19,52922,1.481826,0.333088,1.814914,0.153257,0.676012,200,1
2221,2,0,0,1.0,16,8,0,16,52938,1.550854,0.384388,1.935242,0.153257,0.62657,200,1
2222,1,0,0,1.0,11,6,0,11,52949,1.781294,0.433992,2.215286,0.153257,0.596619,200,1
2223,1,0,0,1.0,29,8,0,29,52978,1.450485,0.406576,1.857062,0.153257,0.706637,200,1
2224,1,0,0,1.0,15,7,0,15,52993,1.561906,0.591398,2.153304,0.153257,0.594975,200,1
2225,1,0,0,1.0,11,7,0,11,53004,1.528813,0.443405,1.972218,0.153257,0.571951,200,1
2226,1,0,0,1.0,19,7,0,19,53023,1.536956,0.494493,2.031448,0.153257,0.737636,200,1
2227,2,0,0,1.0,10,2,0,10,53033,1.54957,0.460741,2.010311,0.153257,0.59397,200,1
2228,2,0,0,1.0,18,7,0,18,53051,1.5394,0.495557,2.034957,0.153257,0.630095,200,1
2229,2,0,0,1.0,16,6,0,16,53067,1.527351,0.475147,2.002498,0.153257,0.660804,200,1
2230,1,0,0,1.0,11,7,0,11,53078,1.541516,0.423539,1.965055,0.153257,0.541343,200,1
2231,2,0,0,1.0,18,8,0,18,53096,1.674879,0.401548,2.076427,0.153257,0.620045,200,1
2232,2,0,0,1.0,18,7,0,18,53114,1.327788,0.416834,1.744622,0.153257,0.587102,200,1
2233,1,0,0,1.0,21,8,0,21,53135,1.483148,0.374069,1.857217,0.153257,0.659249,200,1
2234,2,0,0,1.0,26,8,0,26,53161,1.500117,0.41384,1.913957,0.153257,0.748357,200,1
2235,2,0,0,1.0,14,6,0,14,53175,1.645586,0.436776,2.082361,0.153257,0.61809,200,1
2236,2,0,0,1.0,24,7,0,24,53199,1.504521,0.419576,1.924096,0.153257,0.710427,200,1
2237,1,0,0,1.0,23,8,0,23,53222,1.460399,0.436332,1.896731,0.153257,0.639502,200,1
2238,2,0,0,1.0,20,8,0,20,53242,1.52533,0.43765,1.96298,0.153257,0.625628,200,1
2239,2,0,0,1.0,22,6,0,22,53264,1.605476,0.396471,2.001947,0.153257,0.515075,200,1
2240,1,0,0,1.0,9,3,0,9,53273,1.676321,0.500543,2.176864,0.153257,0.624791,200,1
2241,2,0,0,1.0,20,8,0,20,53293,1.737377,0.444306,2.181683,0.153257,0.673367,200,1
2242,1,0,0,1.0,13,6,0,13,53306,1.576133,0.376015,1.952148,0.153257,0.591032,200,1
2243,2,0,0,1.0,16,6,0,16,53322,1.384069,0.379422,1.763491,0.153257,0.615264,200,1
2244,1,0,0,1.0,25,6,0,25,53347,1.625829,0.488995,2.114825,0.153257,0.520804,200,1
2245,1,0,0,1.0,25,7,0,25,53372,1.616618,0.438413,2.055031,0.153257,0.696683,200,1
2246,1,0,0,1.0,21,8,0,21,53393,1.424602,0.309273,1.733874,0.153257,0.60134,200,1
2247,2,0,0,1.0,14,8,0,14,53407,1.227582,0.404586,1.632168,0.153257,0.590093,200,1
2248,1,0,0,1.0,27,8,0,27,53434,1.479143,0.410082,1.889225,0.153257,0.706309,200,1
2249,1,0,0,1.0,35,8,0,35,53469,1.591189,0.386459,1.977647,0.153257,0.790955,200,1
2250,1,0,0,1.0,13,6,0,13,53482,1.417577,0.482728,1.900304,0.153257,0.583301,200,1
2251,2,0,0,1.0,18,7,0,18,53500,1.506228,0.457132,1.96336,0.153257,0.716918,200,1
2252,1,0,0,1.0,19,6,0,19,53519,1.247855,0.419916,1.667771,0.153257,0.704047,200,1
2253,2,0,0,1.0,14,7,0,14,53533,1.598911,0.393357,1.992268,0.153257,0.583632,200,1
2254,1,0,0,1.0,21,8,0,21,53554,1.29327,0.373138,1.666407,0.153257,0.684853,200,1
2255,2,0,0,1.0,14,8,0,14,53568,1.587896,0.474036,2.061932,0.153257,0.666906,200,1
2256,1,0,0,1.0,47,8,0,47,53615,1.397053,0.405725,1.802777,0.153257,0.726077,200,1
2257,1,0,0,1.0,7,3,0,7,53622,1.462227,0.433771,1.895998,0.153257,0.580761,200,1
2258,2,0,0,1.0,30,8,0,30,53652,1.580437,0.397245,1.977682,0.153257,0.735511,200,1
2259,2,0,0,1.0,20,8,0,20,53672,1.343795,0.440708,1.784503,0.153257,0.658543,200,1
2260,2,0,0,1.0,22,8,0,22,53694,1.466346,0.391553,1.857899,0.153257,0.712654,200,1
2261,1,0,0,1.0,31,8,0,31,53725,1.453556,0.335055,1.788611,0.153257,0.753283,200,1
2262,1,0,0,1.0,13,7,0,13,53738,1.512534,0.413749,1.926283,0.153257,0.567839,200,1
2263,1,0,0,1.0,21,8,0,21,53759,1.393746,0.374656,1.768402,0.153257,0.690596,200,1
2264,1,0,0,1.0,23,8,0,23,53782,1.530429,0.377177,1.907605,0.153257,0.706139,200,1
2265,1,0,0,1.0,19,8,0,19,53801,1.46912,0.463022,1.932142,0.153257,0.707749,200,1
2266,1,0,0,1.0,31,8,0,31,53832,1.275135,0.302465,1.5776,0.153257,0.699627,200,1
2267,1,0,0,1.0,11,5,0,11,53843,1.461169,0.553354,2.014523,0.153257,0.596619,200,1
2268,1,0,0,1.0,27,8,0,27,53870,1.70498,0.38191,2.086889,0.153257,0.717104,200,1
2269,2,0,0,1.0,16,8,0,16,53886,1.477833,0.467145,1.944978,0.153257,0.671796,200,1
2270,2,1,1,0.1,80,8,0,80,53966,1.382367,0.371084,1.753451,0.153257,0.794158,200,1
2271,2,0,0,1.0,22,8,0,22,53988,1.365401,0.433928,1.799329,0.153257,0.684331,200,1
2272,1,0,0,1.0,43,8,0,43,54031,1.51399,0.437261,1.951251,0.153257,0.798644,200,1
2273,2,0,0,1.0,18,6,0,18,54049,1.505949,0.533283,2.039232,0.153257,0.688163,200,1
2274,2,0,0,1.0,18,7,0,18,54067,1.341458,0.433354,1.774811,0.153257,0.71273,200,1
2275,2,0,0,1.0,16,8,0,16,54083,1.409176,0.411842,1.821018,0.153257,0.684045,200,1
2276,1,0,0,1.0,11,6,0,11,54094,1.413759,0.507455,1.921213,0.153257,0.601645,200,1
2277,2,1,1,0.1,80,8,0,80,54174,1.414829,0.351081,1.765911,0.153257,0.70848,200,1
2278,2,0,0,1.0,22,8,0,22,54196,1.569465,0.3967,1.966165,0.153257,0.726816,200,1
2279,2,0,0,1.0,12,6,0,12,54208,1.470235,0.433931,1.904167,0.153257,0.644891,200,1
2280,2,1,1,0.1,80,7,0,80,54288,1.617003,0.388482,2.005485,0.153257,0.784359,200,1
2281,2,0,0,1.0,38,8,0,38,54326,1.670083,0.411479,2.081563,0.153257,0.742264,200,1
2282,2,0,0,1.0,18,8,0,18,54344,1.492599,0.470718,1.963317,0.153257,0.67225,200,1
2283,1,0,0,1.0,5,1,0,5,54349,1.348994,0.316801,1.665795,0.153257,0.675377,200,1
2284,1,0,0,1.0,19,7,0,19,54368,1.725388,0.553511,2.278899,0.153257,0.629728,200,1
2285,2,0,0,1.0,18,8,0,18,54386,1.482704,0.494726,1.977431,0.153257,0.705193,200,1
2286,1,0,0,1.0,15,8,0,15,54401,1.607033,0.474339,2.081372,0.153257,0.59531,200,1
2287,1,0,0,1.0,21,7,0,21,54422,1.418833,0.381025,1.799858,0.153257,0.714046,200,1
2288,1,0,0,1.0,7,3,0,7,54429,1.431122,0.442257,1.873379,0.153257,0.597272,200,1
2289,1,0,0,1.0,9,4,0,9,54438,1.568893,0.452104,2.020997,0.153257,0.499162,200,1
2290,2,0,0,1.0,14,7,0,14,54452,1.383902,0.459063,1.842965,0.153257,0.622757,200,1
2291,1,0,0,1.0,13,6,0,13,54465,1.535752,0.468523,2.004275,0.153257,0.582528,200,1
2292,2,0,0,1.0,22,7,0,22,54487,1.321012,0.395282,1.716294,0.153257,0.684331,200,1
2293,2,0,0,1.0,12,6,0,12,54499,1.3977,0.41114,1.80884,0.153257,0.542714,200,1
2294,1,0,0,1.0,21,7,0,21,54520,1.479678,0.483909,1.963586,0.153257,0.697296,200,1
2295,2,1,1,0.1,80,8,0,80,54600,1.433311,0.393825,1.827135,0.153257,0.794472,200,1
2296,2,0,0,1.0,18,7,0,18,54618,1.413815,0.367886,1.781701,0.153257,0.725014,200,1
2297,2,0,0,1.0,14,8,0,14,54632,1.404561,0.343994,1.748555,0.153257,0.634602,200,1
2298,2,0,0,1.0,14,6,0,14,54646,1.748536,0.455477,2.204013,0.153257,0.622398,200,1
2299,2,0,0,1.0,20,8,0,20,54666,1.303051,0.399391,1.702443,0.153257,0.624874,200,1
2300,1,0,0,1.0,23,8,0,23,54689,1.488291,0.538086,2.026377,0.153257,0.622242,200,1
2301,2,0,0,1.0,24,8,0,24,54713,1.448151,0.441092,1.889243,0.153257,0.66541,200,1
2302,2,0,0,1.0,22,7,0,22,54735,1.476057,0.442279,1.918336,0.153257,0.703746,200,1
2303,1,0,0,1.0,21,6,0,21,54756,1.509719,0.42486,1.934579,0.153257,0.670735,200,1
2304,1,0,0,1.0,9,5,0,9,54765,1.645894,0.48143,2.127324,0.153257,0.504746,200,1
2305,1,0,0,1.0,19,7,0,19,54784,1.416641,0.33637,1.753011,0.153257,0.60566,200,1
2306,2,0,0,1.0,26,8,0,26,54810,1.423899,0.486058,1.909957,0.153257,0.698106,200,1
2307,1,0,0,1.0,27,8,0,27,54837,1.595103,0.359939,1.955042,0.153257,0.735529,200,1
2308,2,0,0,1.0,16,6,0,16,54853,1.357064,0.373769,1.730834,0.153257,0.60647,200,1
2309,1,1,1,0.1,80,8,0,80,54933,1.53305,0.454768,1.987818,0.153257,0.783982,200,1
2310,1,0,0,1.0,15,6,0,15,54948,1.652884,0.522271,2.175154,0.153257,0.60938,200,1
2311,2,0,0,1.0,8,4,0,8,54956,1.604712,0.394328,1.99904,0.153257,0.59799,200,1
2312,1,0,0,1.0,27,8,0,27,54983,1.557432,0.411081,1.968512,0.153257,0.678206,200,1
2313,1,0,0,1.0,17,6,0,17,55000,1.409926,0.447051,1.856977,0.153257,0.645876,200,1
2314,2,0,0,1.0,14,8,0,14,55014,1.435272,0.403575,1.838846,0.153257,0.592606,200,1
2315,2,0,0,1.0,14,8,0,14,55028,1.657261,0.404001,2.061262,0.153257,0.623833,200,1
2316,1,0,0,1.0,17,6,0,17,55045,1.293193,0.323246,1.616439,0.153257,0.621046,200,1
2317,1,0,0,1.0,15,7,0,15,55060,1.683654,0.495642,2.179295,0.153257,0.620771,200,1
2318,2,0,0,1.0,8,3,0,8,55068,1.507849,0.37908,1.886928,0.153257,0.513191,200,1
2319,1,0,0,1.0,19,8,0,19,55087,1.693523,0.43847,2.131992,0.153257,0.66411,200,1
2320,1,0,0,1.0,19,5,0,19,55106,1.487641,0.483786,1.971426,0.153257,0.616504,200,1
2321,2,0,0,1.0,8,3,0,8,55114,1.575743,0.415794,1.991537,0.153257,0.631281,200,1
2322,1,0,0,1.0,19,7,0,19,55133,1.379259,0.393508,1.772767,0.153257,0.70484,200,1
2323,1,0,0,1.0,25,8,0,25,55158,1.649655,0.410526,2.060181,0.153257,0.774673,200,1
2324,2,0,0,1.0,20,8,0,20,55178,1.681709,0.371627,2.053336,0.153257,0.680653,200,1
2325,1,0,0,1.0,13,7,0,13,55191,1.54758,0.447944,1.995524,0.153257,0.679938,200,1
2326,1,1,1,0.1,80,8,0,80,55271,1.454821,0.420096,1.874917,0.153257,0.827261,200,1
2327,1,0,0,1.0,19,8,0,19,55290,1.605597,0.362271,1.967868,0.153257,0.644274,200,1
2328,2,0,0,1.0,16,8,0,16,55306,1.442897,0.408993,1.85189,0.153257,0.644786,200,1
2329,2,0,0,1.0,20,8,0,20,55326,1.525544,0.37957,1.905113,0.153257,0.566332,200,1
2330,1,0,0,1.0,15,7,0,15,55341,1.703101,0.415968,2.11907,0.153257,0.618425,200,1
2331,2,0,0,1.0,14,6,0,14,55355,1.552986,0.520011,2.072997,0.153257,0.516511,200,1
2332,1,0,0,1.0,23,8,0,23,55378,1.45559,0.434937,1.890527,0.153257,0.729299,200,1
2333,2,0,0,1.0,8,3,0,8,55386,1.584423,0.39651,1.980932,0.153257,0.630653,200,1
2334,1,0,0,1.0,27,8,0,27,55413,1.442784,0.431517,1.8743,0.153257,0.680439,200,1
2335,1,0,0,1.0,7,2,0,7,55420,1.453105,0.451777,1.904882,0.153257,0.578607,200,1
2336,1,0,0,1.0,17,8,0,17,55437,1.580878,0.459008,2.039886,0.153257,0.700562,200,1
2337,1,0,0,1.0,15,6,0,15,55452,1.421516,0.454771,1.876287,0.153257,0.621441,200,1
2338,2,0,0,1.0,22,5,0,22,55474,1.507638,0.530642,2.03828,0.153257,0.613979,200,1
2339,2,0,0,1.0,18,7,0,18,55492,1.681598,0.58496,2.266558,0.153257,0.664154,200,1
2340,1,0,0,1.0,17,8,0,17,55509,1.581947,0.38367,1.965617,0.153257,0.61277,200,1
2341,2,0,0,1.0,22,7,0,22,55531,1.430574,0.416547,1.847121,0.153257,0.63979,200,1
2342,1,0,0,1.0,9,3,0,9,55540,1.493878,0.462441,1.956319,0.153257,0.556672,200,1
2343,2,0,0,1.0,18,8,0,18,55558,1.534871,0.329494,1.864365,0.153257,0.67225,200,1
2344,1,0,0,1.0,11,5,0,11,55569,1.598373,0.39689,1.995263,0.153257,0.530836,200,1
2345,1,0,0,1.0,23,8,0,23,55592,1.583315,0.412295,1.99561,0.153257,0.652829,200,1
2346,2,0,0,1.0,24,8,0,24,55616,1.380732,0.446406,1.827137,0.153257,0.72969,200,1
2347,1,0,0,1.0,15,7,0,15,55631,1.262875,0.382358,1.645234,0.153257,0.671692,200,1
2348,1,0,0,1.0,15,4,0,15,55646,1.470234,0.45987,1.930105,0.153257,0.594305,200,1
2349,2,0,0,1.0,10,5,0,10,55656,1.51006,0.497446,2.007507,0.153257,0.669849,200,1
2350,2,0,0,1.0,26,7,0,26,55682,1.614325,0.43375,2.048075,0.153257,0.7184,200,1
2351,2,0,0,1.0,16,7,0,16,55698,1.565858,0.430663,1.99652,0.153257,0.636935,200,1
2352,1,0,0,1.0,19,6,0,19,55717,1.581423,0.436399,2.017822,0.153257,0.688971,200,1
2353,2,0,0,1.0,26,7,0,26,55743,1.442119,0.481645,1.923764,0.153257,0.76034,200,1
2354,1,0,0,1.0,17,7,0,17,55760,1.671805,0.515254,2.187059,0.153257,0.725096,200,1
2355,1,0,0,1.0,7,3,0,7,55767,1.530809,0.454742,1.985551,0.153257,0.639627,200,1
2356,2,0,0,1.0,16,6,0,16,55783,1.52129,0.415121,1.936412,0.153257,0.687186,200,1
2357,2,0,0,1.0,28,8,0,28,55811,1.441024,0.520619,1.961642,0.153257,0.732233,200,1
2358,1,0,0,1.0,19,8,0,19,55830,1.604882,0.476012,2.080894,0.153257,0.700079,200,1
2359,2,0,0,1.0,36,8,0,36,55866,1.375093,0.328228,1.703321,0.153257,0.729202,200,1
2360,2,0,0,1.0,12,6,0,12,55878,1.501849,0.381947,1.883797,0.153257,0.609715,200,1
2361,1,0,0,1.0,15,7,0,15,55893,1.405557,0.399217,1.804773,0.153257,0.628141,200,1
2362,2,0,0,1.0,24,8,0,24,55917,1.557359,0.451743,2.009102,0.153257,0.668551,200,1
2363,1,0,0,1.0,17,7,0,17,55934,1.465171,0.377612,1.842783,0.153257,0.641738,200,1
2364,1,0,0,1.0,15,7,0,15,55949,1.626052,0.40178,2.027832,0.153257,0.691457,200,1
2365,1,0,0,1.0,33,8,0,33,55982,1.616561,0.412648,2.029209,0.153257,0.731232,200,1
2366,2,0,0,1.0,18,7,0,18,56000,1.519073,0.379099,1.898172,0.153257,0.704913,200,1
2367,2,0,0,1.0,18,7,0,18,56018,1.565729,0.44619,2.011919,0.153257,0.68258,200,1
2368,1,0,0,1.0,23,8,0,23,56041,1.526741,0.494374,2.021116,0.153257,0.605418,200,1
2369,1,0,0,1.0,27,8,0,27,56068,1.345788,0.435833,1.781621,0.153257,0.652894,200,1
2370,1,0,0,1.0,25,8,0,25,56093,1.578669,0.339918,1.918587,0.153257,0.728241,200,1
2371,1,0,0,1.0,17,7,0,17,56110,1.52598,0.360956,1.886936,0.153257,0.60065,200,1
2372,2,0,0,1.0,22,8,0,22,56132,1.709413,0.507643,2.217056,0.153257,0.629283,200,1
2373,2,0,0,1.0,18,7,0,18,56150,1.509627,0.537631,2.047257,0.153257,0.671971,200,1
2374,2,0,0,1.0,28,8,0,28,56178,1.599527,0.39705,1.996577,0.153257,0.741027,200,1
2375,1,0,0,1.0,17,8,0,17,56195,1.582217,0.427507,2.009724,0.153257,0.71475,200,1
2376,2,0,0,1.0,24,7,0,24,56219,1.47339,0.421107,1.894496,0.153257,0.644891,200,1
2377,1,0,0,1.0,17,6,0,17,56236,1.608738,0.55406,2.162798,0.153257,0.600355,200,1
2378,1,0,0,1.0,17,7,0,17,56253,1.538836,0.415688,1.954524,0.153257,0.68726,200,1
2379,1,0,0,1.0,15,8,0,15,56268,1.353223,0.576689,1.929912,0.153257,0.61407,200,1
2380,1,0,0,1.0,19,8,0,19,56287,1.491534,0.477974,1.969508,0.153257,0.679714,200,1
2381,1,0,0,1.0,27,8,0,27,56314,1.448626,0.438818,1.887444,0.153257,0.689187,200,1
2382,2,0,0,1.0,18,7,0,18,56332,1.556606,0.450521,2.007128,0.153257,0.61502,200,1
2383,2,0,0,1.0,20,8,0,20,56352,1.53708,0.363614,1.900694,0.153257,0.583417,200,1
2384,1,0,0,1.0,15,6,0,15,56367,1.489307,0.479074,1.968382,0.153257,0.668677,200,1
2385,1,0,0,1.0,19,8,0,19,56386,1.676199,0.506647,2.182846,0.153257,0.696377,200,1
2386,2,0,0,1.0,12,7,0,12,56398,1.700261,0.407289,2.10755,0.153257,0.568677,200,1
2387,1,0,0,1.0,15,6,0,15,56413,1.41709,0.407747,1.824837,0.153257,0.618425,200,1
2388,2,0,0,1.0,18,7,0,18,56431,1.646951,0.460379,2.107331,0.153257,0.691792,200,1
2389,1,0,0,1.0,13,6,0,13,56444,1.43892,0.414331,1.853251,0.153257,0.56436,200,1
2390,1,0,0,1.0,13,5,0,13,56457,1.364904,0.439248,1.804152,0.153257,0.555856,200,1
2391,2,0,0,1.0,14,6,0,14,56471,1.42555,0.495485,1.921034,0.153257,0.700646,200,1
2392,1,1,1,0.1,80,8,0,80,56551,1.57555,0.381194,1.956744,0.153257,0.862312,200,1
2393,1,0,0,1.0,11,7,0,11,56562,1.487148,0.474998,1.962145,0.153257,0.588853,200,1
2394,2,0,0,1.0,14,5,0,14,56576,1.635516,0.565271,2.200787,0.153257,0.70962,200,1
2395,1,0,0,1.0,17,7,0,17,56593,1.489811,0.435239,1.92505,0.153257,0.68253,200,1
2396,2,0,0,1.0,14,8,0,14,56607,1.462259,0.367859,1.830118,0.153257,0.596554,200,1
2397,1,0,0,1.0,15,7,0,15,56622,1.448278,0.501281,1.949559,0.153257,0.613065,200,1
2398,2,0,0,1.0,46,8,0,46,56668,1.513018,0.413215,1.926233,0.153257,0.758357,200,1
2399,1,0,0,1.0,23,8,0,23,56691,1.476032,0.478782,1.954813,0.153257,0.603234,200,1
2400,2,0,0,1.0,22,8,0,22,56713,1.535519,0.431291,1.96681,0.153257,0.651439,200,1
2401,1,0,0,1.0,19,8,0,19,56732,1.219539,0.395611,1.615149,0.153257,0.760645,200,1
2402,2,0,0,1.0,14,5,0,14,56746,1.49952,0.434682,1.934202,0.153257,0.643575,200,1
2403,1,0,0,1.0,17,7,0,17,56763,1.43035,0.356181,1.786531,0.153257,0.665386,200,1
2404,1,0,0,1.0,23,8,0,23,56786,1.501046,0.496589,1.997635,0.153257,0.650645,200,1
2405,2,0,0,1.0,16,6,0,16,56802,1.303658,0.370089,1.673747,0.153257,0.524497,200,1
2406,2,0,0,1.0,16,6,0,16,56818,1.465402,0.504552,1.969954,0.153257,0.629083,200,1
2407,2,0,0,1.0,6,1,0,6,56824,1.571699,0.455556,2.027255,0.153257,0.693467,200,1
2408,1,0,0,1.0,23,8,0,23,56847,1.437732,0.32128,1.759012,0.153257,0.683636,200,1
2409,2,0,0,1.0,18,7,0,18,56865,1.402017,0.40588,1.807897,0.153257,0.680067,200,1
2410,1,0,0,1.0,9,2,0,9,56874,1.27956,0.442963,1.722522,0.153257,0.650475,200,1
2411,1,0,0,1.0,17,7,0,17,56891,1.359792,0.396102,1.755894,0.153257,0.651493,200,1
2412,1,0,0,1.0,17,7,0,17,56908,1.529007,0.512482,2.041489,0.153257,0.702631,200,1
2413,2,1,1,0.1,80,8,0,80,56988,1.452123,0.432639,1.884762,0.153257,0.759736,200,1
2414,1,0,0,1.0,15,7,0,15,57003,1.556088,0.417104,1.973192,0.153257,0.59196,200,1
2415,2,0,0,1.0,18,8,0,18,57021,1.476431,0.519276,1.995707,0.153257,0.673646,200,1
2416,1,0,0,1.0,19,7,0,19,57040,1.53707,0.544658,2.081728,0.153257,0.610156,200,1
2417,2,0,0,1.0,32,8,0,32,57072,1.404478,0.386744,1.791222,0.153257,0.752513,200,1
2418,1,0,0,1.0,15,7,0,15,57087,1.517496,0.395766,1.913262,0.153257,0.59196,200,1
2419,2,0,0,1.0,38,8,0,38,57125,1.487647,0.450266,1.937913,0.153257,0.76567,200,1
2420,1,1,1,0.1,80,7,0,80,57205,1.3435,0.414061,1.757561,0.153257,0.72902,200,1
2421,2,0,0,1.0,24,8,0,24,57229,1.411648,0.380275,1.791923,0.153257,0.652848,200,1
2422,2,0,0,1.0,20,8,0,20,57249,1.582208,0.41169,1.993898,0.153257,0.638191,200,1
2423,1,0,0,1.0,63,8,0,63,57312,1.527173,0.389677,1.916851,0.153257,0.834171,200,1
2424,2,0,0,1.0,8,3,0,8,57320,1.705215,0.544239,2.249453,0.153257,0.718593,200,1
2425,2,0,0,1.0,24,8,0,24,57344,1.487754,0.435008,1.922762,0.153257,0.667714,200,1
2426,2,0,0,1.0,28,8,0,28,57372,1.665658,0.473586,2.139244,0.153257,0.713388,200,1
2427,2,0,0,1.0,18,6,0,18,57390,1.47629,0.445758,1.922048,0.153257,0.594082,200,1
